timestamp,cat_meaning,cat_breed,current_brand,factor_natural,factor_imported,factor_taste,factor_foreign,factor_brand_fame,packaging_influence,image_preference,pkg_premium,pkg_cat_image,pkg_kibble_image,pkg_ingredient_image,pkg_eco_friendly,pkg_origin_symbol,pkg_benefit_symbol,pkg_guarantee,memorable_brand,desired_addition,opt1_want_buy,opt1_standout,opt1_premium,opt1_taste,opt1_suit_me,opt2_want_buy,opt2_standout,opt2_premium,opt2_taste,opt2_suit_me,opt3_want_buy,opt3_standout,opt3_premium,opt3_taste,opt3_suit_me,opt4_want_buy,opt4_standout,opt4_premium,opt4_taste,opt4_suit_me,opt5_want_buy,opt5_standout,opt5_premium,opt5_taste,opt5_suit_me,opt6_want_buy,opt6_standout,opt6_premium,opt6_taste,opt6_suit_me,opt7_want_buy,opt7_standout,opt7_premium,opt7_taste,opt7_suit_me,opt8_want_buy,opt8_standout,opt8_premium,opt8_taste,opt8_suit_me,opt9_want_buy,opt9_standout,opt9_premium,opt9_taste,opt9_suit_me,opt10_want_buy,opt10_standout,opt10_premium,opt10_taste,opt10_suit_me,top3_choices,age,gender,marital_status
6/27/2024 12:37:30,เพื่อนคลายเหงา,วิเชียร์มาศ (แมวจร),Kativa,4,3,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,3,3,3,3,4,4,Katival เพราะแพคเกจดูมีสีสันและน่าจะมีประโยชน์,,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,3,4,3,4,4,3,5,3,3,3,3,3,3,"Option 3, Option 6, Option 9",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 13:13:32,เป็นลูกสาว,แมวสามสี,YOU-O,4,3,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,5,5,5,4,5,4,วิสกัส เพราะเห็นที่โฆษณาบ่อยและตอนไปเดินเลือกซื้ออาหารแมว,ไม่รู้,3,4,3,4,3,5,5,3,4,3,5,4,5,5,5,3,4,3,4,3,5,4,5,5,5,5,5,5,4,5,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,3,"Option 3, Option 6, Option 7",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 13:18:34,เป็นเหมือนคนในครอบครัว,Domestic short hair,Pateria,5,4,5,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,5,4,4,5,4,5,5,You-O เพราะเป็นที่รู้จัก และเป็นแบรนด์แรกๆที่มีการโฆษณา,ส่วนผสมโปรตีนที่ทำจากวัตถุดิบที่มีประโยชน์ต่อน้องแมวมากขึ้น เช่น ปลาทู,4,5,4,5,5,5,5,5,4,4,5,4,4,5,5,4,4,5,4,5,4,5,5,4,5,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,5,4,5,5,3,3,4,3,4,"Option 1, Option 2, Option 3",20-29,อื่นๆ,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 13:19:15,เป็นเหมือนลูก และเพื่อนเล่น,เปอร์เซียผสมแมวบ้าน,Purino neo,4,1,5,1,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,3,4,4,3,4,3,Purino neo เพราะสีถุงเป็นเอกลักษณ์,,1,3,2,1,1,3,3,2,3,1,4,4,4,4,4,4,3,3,4,3,3,4,4,4,4,4,4,3,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,3,4,3,3,3,"Option 3, Option 4, Option 6",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 13:21:18,เหมือนลูก เหมือนเพื่อน unconditional love,American shorthair,Purino Neo,4,3,5,3,5,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,3,5,4,3,4,4,3,Purino Neo โทนสีเป็นเอกลักษณ์ เห็นแล้วจำได้,,3,4,3,3,3,3,3,4,3,3,2,4,2,3,2,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,"Option 2, Option 7, Option 9",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 13:24:23,เป็นลูกค่ะ,พันธ์ไทย,ยูโอ,5,5,5,5,5,0,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,5,5,5,5,ยูโอ,,2,4,3,4,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Option 3, Option 5, Option 6",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 13:25:19,"everything, unconditional love ❤️",DSH,King cat,3,3,4,4,5,0,ภาพการ์ตูน หรือลายเส้น,4,4,5,3,3,5,5,4,Buzz,คิดไม่ออก เอาแค่เท่าที่ กม กำหนดก็พอ เยอะเกินรก,3,4,3,3,2,4,5,3,3,4,4,3,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,3,4,3,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,"Option 2, Option 3, Option 8",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 13:26:36,สำหรับเราแมวเป็นความสุขและเป็นสิ่งที่อยากทะนุถนอมค่ะ ถึงแม้จะไม่ได้เลี้ยงแมวในบ้านแต่เลี้ยงแมวจรเป็นประจำ พยายามหาสิ่งที่ดีให้แก่น้องๆค่ะ,แมวจรค่ะ,หลากหลายมากค่ะ มีทั้งวิสกัต/ยูโอและ zoi catค่ะ,5,3,4,3,5,1,ได้ทั้งสองแบบ หากถูกใจ,4,5,4,5,5,4,5,3,ยูโอค่ะ เพลงสนุกดีค่ะ 😻และเป็นแบรนด์คุ้มเคยมาตลอด,,4,4,4,4,4,4,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Option 3, Option 4, Option 5",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 13:38:57,เหมือนคนในครอบครัว,American Shorthair,Solid gold,3,3,5,4,4,0,ได้ทั้งสองแบบ หากถูกใจ,3,2,2,5,3,4,5,3,คิงแคท เพราะติดหู ผ่านตาเยอะ,,4,4,3,3,3,4,4,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,2,2,2,2,1,4,4,3,3,3,2,2,3,3,3,1,2,1,1,1,2,4,2,2,2,"Option 2, Option 4, Option 7",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 13:48:56,เหมือนเพื่อน ลูก คนในบ้าน คนที่เรารัก กลับบ้านมาจะได้เจอเค้ามานั่งคุยกัน,แมวไทยสีสวาด,Taste of the wild,5,3,3,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,3,3,5,5,5,5,3,Taste of the wild,ปากถุงแบบซิปล็อก,1,3,1,1,1,1,3,1,1,1,3,1,4,3,1,1,1,2,1,1,1,3,4,1,1,1,1,3,1,1,4,4,4,3,3,1,1,4,4,1,1,1,1,1,1,1,2,4,1,1,"Option 7, Option 9, Option 10",40-49,ชาย,โสด ไม่มีแฟน
6/27/2024 14:02:40,สมาชิกคนนึงในครอบครัว,อเมริกันช็อตแฮร์ เปอร์เซีย และลูกครึ่งของ 2 พันธุ์นี้,"King Cat, purino neo, kaniva, tiffany, Mekko kotten, maxima",4,4,5,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,4,5,5,3,4,4,4,purino neo สีชมพู,แมว ขนแมว รูปร่างแมว ภาพส่วนผสม รูปเม็ดอาหาร,3,3,2,2,2,4,4,3,4,4,3,3,2,2,1,3,3,2,3,1,4,4,3,3,4,1,2,1,2,1,4,3,4,4,2,3,2,3,3,2,3,3,3,2,2,1,2,3,2,1,"Option 2, Option 5, Option 9",40-49,หญิง,แต่งงานแล้ว
6/27/2024 14:04:50,เป็นสมาชิกในครอบครัว,แมวจร,Purino Neo / Kativa,5,3,5,3,4,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,3,4,4,Solid Gold เพราะสีสันสะดุดตา,แจ้งหน้าซองเลยถึงปริมาณโซเดียม,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,"Option 3, Option 4, Option 5",40-49,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 14:06:54,เป็นกำลังใจในการใช้ชีวิต,ไทย,แคทิว่า,4,3,5,3,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,5,3,3,4,3,ยูโอ เพราะสีที่สะดุดตาและเป็นเอกลักษณ์,,3,5,4,3,2,4,5,5,4,4,4,5,3,5,4,3,5,4,4,4,3,5,5,4,4,2,5,3,4,3,2,4,3,4,3,3,5,3,4,3,4,5,3,4,4,4,5,5,5,4,"Option 2, Option 5, Option 10",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 14:13:15,ครอบครัว,แมวจร,King cat,4,3,3,3,4,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,3,3,4,4,5,King cat เห็นทั่วไป,,3,4,3,4,3,3,3,3,3,3,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,"Option 1, Option 2, Option 8",40-49,หญิง,แต่งงานแล้ว
6/27/2024 14:31:29,ลูกของเรา,american shorthair เปอร์เซีย,king cat แคทิว่า  purino,5,1,5,1,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,4,3,4,4,King cat,ขอความภาษาไทย เป็นfontน่ารักๆ ว่าช่วยเรื่องสรรพคุณเรื่องใด,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,"Option 3, Option 5, Option 9",40-49,หญิง,แต่งงานแล้ว
6/27/2024 14:31:49,เป็นน้องที่เราต้องดูแล,แมวไทย,SmartBrain  gold สำหรับแมว,3,2,5,1,3,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,2,1,1,1,4,3,คิดถึง Kativa จำสี branding ได้ชัด + โทนสีหน้าตาห่อ (ถึงจะไม่เคยซื้อ) เพราะเห็น Online Ads บ่อย ทั้งผ่าน Influ (ชิเอลแมวมึน) และเพลงโฆษณาติดหูมากเลยยิ่งโฟกัสจำแบรนด์นี้ได้,"ส่วนตัวชอบความมีซิปล็อค สามารถเปิดถุงและปิดเก็บได้สะดวก เพราะปกติไม่ได้ถ่ายใส่กล่องแยก
อย่างยี่ห้อนี้ (SmartBrain gold) รู้จักเพราะ Influ แมวที่ตามเป็นพรีเซนเตอร์ (Malon family) เลยลองซื้อมา แล้วรุ่นที่เค้าเป็นโปรโมชันกับทาง Influ ก็เป็นรุ่นมีซิปล็อค พอใช้ก็ถูกใจ เพราะมันสะดวกมาก แถมแมวก็ดูชอบกินด้วย",1,5,1,1,1,1,4,2,3,1,4,5,2,3,3,3,5,1,3,1,1,5,1,1,1,1,5,1,1,1,1,5,1,1,1,3,5,2,1,1,1,5,1,4,1,1,5,1,1,1,"Option 3, Option 4, Option 8",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 14:45:50,เป็นลูกๆ,วิเชียรมาศ แมวจร,"Solid gold , taste of the wild",5,3,3,4,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,5,5,3,5,4,5,Taste of the Wild ดูสุขภาพดี,ขนาดการกินต่อวันที่จะไม่ส่งผลต้อ ตับหรือ ไต หรือ ค่าโปรตีน จริงๆหลังจากหักน้ำออกไป,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,3,3,3,3,3,"Option 4, Option 6, Option 7",40-49,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 14:51:02,เหมือนลูกที่ไม่ค่อยรักแม่,"สก็อตติช,อเมริกันช็อตแฮร์",King Cat,5,2,5,3,2,1,ได้ทั้งสองแบบ หากถูกใจ,5,5,4,4,4,3,3,3,taste of the wild เพราะในความรู้สึกถึงวัตถุดิบที่เป็นธรรมชาติ ความแข็งแรงที่จะได้รับจากการกินอาหารแบรนด์นี้,ก้านขนนกน้องแมวทุกยี่ห้องชอบมากคิดว่าน่าจะถูกใจแม่แมวหลายๆคนด้วยเพราะแมวเวลาเล่นขนนกแล้วมันพังไวบางทีต้องซื้อตุนไว้ ถ้าซื้ออาหารแมวแล้วแอบใส่ขนนกไว้ในบรรจุภัณฑ์น่าจะกระตุ้นให้แม่แมวหลายๆคนซื้ออาหารเพิ่มมากขึ้น,3,3,2,2,2,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,3,3,4,3,3,3,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,"Option 5, Option 7, Option 8",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 15:01:30,ลูก,American Shorthair,King Kat,4,4,5,4,5,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,5,5,4,4,3,5,4,วิสกัส สีม่วงเด่นติดตา,ซิปล็อค,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,4,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,"Option 6, Option 7, Option 8",30-39,หญิง,แต่งงานแล้ว
6/27/2024 15:05:58,เพื่อน,เมนคูน,Solid gold,4,4,4,4,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,3,3,3,5,4,5,4,Solid gold,,3,4,2,3,2,2,4,3,3,2,3,4,3,3,3,3,4,3,3,3,4,3,3,3,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,2,2,2,"Option 6, Option 7, Option 8",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 15:12:11,เป็นน้องชาย,แมวไทย,Purino neo,5,4,5,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,5,5,5,4,4,5,5,King cat มีรูปแมวบนถุง,,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,"Option 2, Option 3, Option 4",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 15:14:39,เป็นเพื่อนยามเหงา,แมวบ้าน,วิสกัส,4,5,5,5,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,4,5,5,5,5,วิสกัส,,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,4,3,2,3,2,2,2,3,3,2,2,3,3,3,2,5,5,4,5,4,"Option 8, Option 9, Option 10",40-49,อื่นๆ,หย่าร้าง/เป็นม่าย
6/27/2024 15:26:50,เลี้ยงเหมือนลูก,แรคดอล มัชกิ้น,buzz,4,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,3,3,4,4,buzz beyond ภาพสวย สีสวย,,3,3,3,3,2,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 3, Option 6, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 15:38:12,เหมือนพี่น้อง คนในครอบครัว,แมวไทย อดีตแมวจร,purino neo,5,4,5,3,5,1,ได้ทั้งสองแบบ หากถูกใจ,5,4,5,5,5,5,5,5,king cat,,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,5,4,5,5,4,3,3,3,3,3,3,3,3,3,3,"Option 2, Option 3, Option 4",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 15:41:03,ลูกหรือเจ้านายไม่แน่ใจ,จร,"เยอะมากเลยอะค่ะ เช่น buzz netura, cheershare, ostech, bite of wild etc.",5,2,4,2,3,1,ได้ทั้งสองแบบ หากถูกใจ,3,2,4,5,4,5,3,3,buzz netura ก็น่ารักดีค่ะ / ถ้าเป็นอาหารเปียกชอบยี่ห้อ cat's taste,อยากได้ให้คลีนๆ อ่านง่ายไม่รก โดยเฉพาะตรงวัตถุดิบทั้งหมดและสารอาหาร อยากให้พิมพ์ใหญ่ๆ และละเอียด เพราะจะอ่านตรงนี้มากที่สุด พวกคำโฆษณาอะไรไม่ได้สนใจเลย บางแบรนด์ที่พิมพ์ตัวเล็กหรือไม่ละเอียดจะไม่อยากซื้อเลยค่ะ // ถุงขอแบบซิปล็อคดีๆ ใช้งานง่ายๆ ค่ะ,3,4,2,2,2,3,4,3,4,3,3,4,3,3,3,4,4,3,3,3,4,4,4,3,4,3,4,3,3,3,4,4,4,3,3,3,4,3,3,3,2,2,3,3,2,2,4,3,3,3,"Option 4, Option 5, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 15:51:54,เป็นลูก เป็นเพื่อน,ไทย,คิงแคท,3,5,4,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,5,3,3,3,5,5,4,Taste of the wild รูปชัดมาก และตัวอักษรสะดุดตา,คำพูดน่ารักๆ,3,4,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,5,5,4,4,4,2,2,2,2,2,1,1,1,1,1,"Option 3, Option 4, Option 8",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 15:52:11,เป็นเหมือนครอบครัว,แมวจร,Purino neo,5,3,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,5,4,5,5,4,3,5,4,Purino Neo เพราะมีบอกส่วนผสมด้านหน้าและคุณสมบัติในรายละเอียด (แมวที่เลี้ยงไม่กินไก่),คุณสมบัติพิเศษเช่น ขับก้อนขน,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,3,3,4,3,3,3,3,4,3,3,4,5,5,3,4,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,"Option 2, Option 3, Option 6",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 16:02:01,ลูก + เพื่อน,Ragdoll British Scottish Munchkin,"King cat, Proplan, Projen, Real power, Instinct",5,1,5,1,1,1,ได้ทั้งสองแบบ หากถูกใจ,5,3,5,5,5,5,5,1,Buzz Netura,.,2,3,3,3,2,4,4,4,3,4,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,"Option 3, Option 4, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 16:02:54,เป็นทุกอย่างค่ะ,Scottish fold,สลับกินเกือบทุกแบรนด์ที่เป็น holistic ค่ะ,5,3,2,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,3,4,3,5,4,3,3,ส่วนใหญ่ดูที่ส่วนผสมเป็นหลักมากกว่าค่ะ แต่ถ้าชอบดีไซน์ส่วนตัว taste of the wild,แพคเกจย่อยสลายได้ มีส่วนผสมที่ชัดเจน,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,4,4,3,3,3,3,4,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,"Option 3, Option 4, Option 7",30-39,หญิง,แต่งงานแล้ว
6/27/2024 16:13:08,เป็นเพื่อน,ไทย,Kingcat,5,4,5,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,5,5,4,4,4,4,Buzz,ราคา,3,4,3,3,3,4,4,3,4,4,3,3,3,4,3,2,2,2,2,2,3,3,3,3,3,3,4,4,4,3,4,4,4,3,4,3,3,3,3,3,4,3,3,4,4,2,2,2,2,2,"Option 2, Option 7, Option 9",40-49,หญิง,แต่งงานแล้ว
6/27/2024 16:17:10,เป็นครอบครัว,ไทย (จร),"you-o gold, king cat, purino neo, buzz, neez, all well",4,3,5,2,5,1,ได้ทั้งสองแบบ หากถูกใจ,3,2,5,5,3,1,4,3,whiskas สีโดเด่นไม่ซ้ำยี่ห้ออื่น,ลอตเตอรี่ลุ้นรางวัล,4,1,3,1,3,4,3,3,1,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,2,2,3,1,3,4,3,3,3,4,4,3,3,3,4,4,3,3,3,1,3,3,3,1,"Option 2, Option 3, Option 8",30-39,ชาย,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 16:20:07,เป็นทั้งลูกและเพื่อนที่ฉลาด มีไหวพริบ,พันธุ์ทาง,Whiskas,4,4,5,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,4,4,3,3,4,2,Whiskas,,2,4,3,3,2,2,4,3,2,2,4,4,4,3,4,2,4,3,2,2,2,2,2,3,2,3,4,4,3,3,2,2,3,2,3,4,4,4,3,4,2,2,2,3,2,2,4,2,2,2,"Option 3, Option 6, Option 8",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 16:25:56,ลูก,วิเชียรมาศ,Projen,5,3,4,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,3,1,1,5,1,3,3,2,Projen เพราะมองอยู่แบรนด์เดียว,,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,2,1,1,2,2,2,2,2,2,2,"Option 7, Option 8, Option 10",20-29,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 16:34:57,แมว = ลูก,แมวไทยเก็บมาเลี้ยงเป็นลูก,"Wellnsss core, king cat",5,3,5,3,3,0,ได้ทั้งสองแบบ หากถูกใจ,1,1,4,4,3,2,4,2,Projen สีของแต่ละสูตรแยกชัด ไม่รกตา ไม่ทำออกมาให้ดูน่ารักเว่อแบบบางแบรนด์ที่แพ็คเกจน่ารักพรีเมี่ยม แต่วัตถุดิบแย่ไม่ดีต่อสุบภาพแมว,ตรา AAFCO และ % ของโปรตีน ไขมัน และไฟเบอร์ ส่วนผสมตัวโปรตีนหลักพร้อม %,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,"Option 6, Option 9, Option 10",30-39,หญิง,แต่งงานแล้ว
6/27/2024 17:21:09,เป็นเพื่อนที่แวะมาเที่ยวบ้าน,แมวจร,แคทิว่า,4,4,4,4,4,1,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,4,4,4,4,4,4,คิงแคท,,2,3,2,2,2,2,3,3,3,2,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,2,2,3,3,3,2,2,3,2,2,2,2,3,3,3,2,3,4,3,2,2,"Option 3, Option 6, Option 8",40-49,หญิง,แต่งงานแล้ว
6/27/2024 17:24:52,เหมือนลูกคนสำคัญคนหนึ่ง เป็นสมาชิกที่ทุกคนในบ้านรัก,สก็อตติชโฟลด์,King cat,3,3,4,4,5,0,ภาพแมวจริง หรือแมวสมจริง (AI),4,4,2,4,3,2,4,5,Kinng Cat / Kativa เพราะเป็นแบรนด์ที่มีชื่อเสียง แมวกินอร่อย น้ำหนักขึ้น อึเป็นก้อน,,2,3,2,2,3,4,3,4,4,4,4,4,3,4,4,1,3,2,2,2,3,4,4,4,2,3,4,2,2,4,3,3,4,2,4,3,3,3,3,3,3,2,4,4,2,3,3,4,3,4,"Option 3, Option 6, Option 9",20-29,หญิง,โสด ไม่มีแฟน
6/27/2024 17:30:49,เหมือนลูก เหมือนเพื่อน,สก็อตติส ผสม เปอร์เซีย,Kativa,3,3,3,3,5,0,ได้ทั้งสองแบบ หากถูกใจ,5,3,5,3,5,5,5,4,King Cat // Kativa,,3,3,3,2,2,3,3,3,3,2,4,4,3,3,4,4,4,3,3,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,2,4,4,4,3,4,2,2,2,2,2,1,1,1,1,1,"Option 3, Option 4, Option 8",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 17:34:01,เป็นเหมือนคนในครอบครัว,แมวจรจัด ไม่ทราบพันธุ์,Felina Canino VIF,5,4,3,3,4,1,ได้ทั้งสองแบบ หากถูกใจ,4,4,5,4,4,4,4,3,Felina Canino VIF เพราะรูปบนซองน่ารัก สีสันสวย,ทูน่า,2,2,2,2,2,5,4,3,3,3,5,5,5,4,4,4,4,3,3,3,4,5,3,3,3,4,5,4,3,3,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,3,4,3,3,2,"Option 3, Option 7, Option 9",20-29,อื่นๆ,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 17:37:26,เป้นสมาชิกในครอบครัว,American shorthair / british shorthair,Solid gold,5,4,5,4,5,1,ภาพการ์ตูน หรือลายเส้น,5,4,5,5,4,5,5,3,Buzz holistic เป็นการ์ตูนน่ารัก,,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,3,3,4,4,4,4,3,4,3,3,3,3,3,2,4,2,2,2,"Option 1, Option 2, Option 8",30-39,หญิง,มีแฟนแต่ยังไม่แต่งงาน
6/27/2024 17:44:49,เป็นอีกหนึ่งเมมเบอร์ในครอบครัว ที่อยากเจอทุกๆวัน,แมวพันธุ์ไทย น้องเป็นแมวจรเก็บมาเลี้ยงค่ะ,"You-O, Whiskas",5,4,5,4,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,5,5,3,3,3,5,5,Firskies สีสันสดใสและโลโก้สะดุดตาจำง่าย,ไม่มี,5,5,4,4,3,5,5,3,4,3,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,3,3,3,3,3,4,4,4,3,3,4,4,3,2,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 4",30-39,หญิง,โสด ไม่มีแฟน
6/27/2024 20:30:53,เป็นเหมือนลูกของเรา,ไทย,Monchou,5,1,5,1,1,1,ได้ทั้งสองแบบ หากถูกใจ,5,1,5,5,5,1,5,1,แคทิว่า เพราะชอบฟังเดอะโกสต์,รายละเอียดอาหารให้เหมือนรายละเอียดอาหารคน บางทีบอกไม่เค็ม แต่ไม่บอกปริมาณโซเดียม ทำให้ไม่สามารถรู้ได้ว่าไม่เค็มแบบใดห์,3,3,3,3,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Option 1, Option 3, Option 7",20-29,ชาย,โสด ไม่มีแฟน
6/27/2024 21:48:55,เหมือนลูกของเรา,ไทย,King cat,5,2,5,3,5,1,ภาพแมวจริง หรือแมวสมจริง (AI),5,4,3,5,5,4,4,4,King cat เพราะแมวชอบกินไม่เบื่อ และมี ฟังก์ชันช่วยเรื่องไตของแมว,ของแถมที่คล้ายๆกล่องสุ่ม ได้ลุ้นว่าจะเจออะไร,3,4,2,4,3,2,3,4,2,2,4,4,4,4,3,3,4,3,4,2,2,3,3,3,2,4,5,4,4,4,2,5,2,3,3,4,5,4,4,4,3,3,2,2,2,2,2,3,2,2,"Option 1, Option 6, Option 8",40-49,ชาย,มีแฟนแต่ยังไม่แต่งงาน
